Precip. Accum.,Date_Time,Station
8.6,2023-11-19T02:29:00Z,IPEDRO2
8.6,2023-11-19T02:34:00Z,IPEDRO2
8.6,2023-11-19T02:39:00Z,IPEDRO2
8.6,2023-11-19T02:44:00Z,IPEDRO2
8.6,2023-11-19T02:49:00Z,IPEDRO2
8.6,2023-11-19T02:54:00Z,IPEDRO2
8.6,2023-11-19T02:59:00Z,IPEDRO2
8.6,2023-11-19T03:04:00Z,IPEDRO2
8.6,2023-11-19T03:09:00Z,IPEDRO2
8.6,2023-11-19T03:14:00Z,IPEDRO2
8.6,2023-11-19T03:19:00Z,IPEDRO2
8.6,2023-11-19T03:24:00Z,IPEDRO2
8.6,2023-11-19T03:29:00Z,IPEDRO2
8.6,2023-11-19T03:34:00Z,IPEDRO2
8.6,2023-11-19T03:39:00Z,IPEDRO2
8.6,2023-11-19T03:44:00Z,IPEDRO2
8.6,2023-11-19T03:49:00Z,IPEDRO2
8.6,2023-11-19T03:54:00Z,IPEDRO2
8.6,2023-11-19T03:59:00Z,IPEDRO2
0,2023-11-18T04:04:00Z,ISANTO121
0,2023-11-18T04:09:00Z,ISANTO121
0,2023-11-18T04:14:00Z,ISANTO121
0,2023-11-18T04:19:00Z,ISANTO121
0,2023-11-18T04:24:00Z,ISANTO121
0,2023-11-18T04:29:00Z,ISANTO121
0,2023-11-18T04:34:00Z,ISANTO121
0,2023-11-18T04:39:00Z,ISANTO121
0,2023-11-18T04:44:00Z,ISANTO121
0,2023-11-18T04:49:00Z,ISANTO121
0.05,2023-11-18T04:54:00Z,ISANTO121
0.05,2023-11-18T04:59:00Z,ISANTO121
0.05,2023-11-18T05:04:00Z,ISANTO121
0.05,2023-11-18T05:09:00Z,ISANTO121
0.05,2023-11-18T05:14:00Z,ISANTO121
0.05,2023-11-18T05:19:00Z,ISANTO121
0.05,2023-11-18T05:24:00Z,ISANTO121
0.05,2023-11-18T05:29:00Z,ISANTO121
0.05,2023-11-18T05:34:00Z,ISANTO121
0.05,2023-11-18T05:39:00Z,ISANTO121
0.05,2023-11-18T05:44:00Z,ISANTO121
0.08,2023-11-18T05:49:00Z,ISANTO121
0.09,2023-11-18T05:54:00Z,ISANTO121
0.09,2023-11-18T05:59:00Z,ISANTO121
0.09,2023-11-18T06:04:00Z,ISANTO121
0.09,2023-11-18T06:09:00Z,ISANTO121
0.09,2023-11-18T06:14:00Z,ISANTO121
0.09,2023-11-18T06:19:00Z,ISANTO121
0.1,2023-11-18T06:24:00Z,ISANTO121
0.14,2023-11-18T06:29:00Z,ISANTO121
0.15,2023-11-18T06:34:00Z,ISANTO121
0.17,2023-11-18T06:39:00Z,ISANTO121
0.17,2023-11-18T06:44:00Z,ISANTO121
0.17,2023-11-18T06:49:00Z,ISANTO121
0.17,2023-11-18T06:54:00Z,ISANTO121
0.17,2023-11-18T06:59:00Z,ISANTO121
0.17,2023-11-18T07:04:00Z,ISANTO121
0.17,2023-11-18T07:09:00Z,ISANTO121
0.17,2023-11-18T07:14:00Z,ISANTO121
0.17,2023-11-18T07:19:00Z,ISANTO121
0.17,2023-11-18T07:24:00Z,ISANTO121
0.17,2023-11-18T07:29:00Z,ISANTO121
0.17,2023-11-18T07:34:00Z,ISANTO121
0.17,2023-11-18T07:39:00Z,ISANTO121
0.17,2023-11-18T07:44:00Z,ISANTO121
0.17,2023-11-18T07:49:00Z,ISANTO121
0.17,2023-11-18T07:54:00Z,ISANTO121
0.17,2023-11-18T07:59:00Z,ISANTO121
0.17,2023-11-18T08:04:00Z,ISANTO121
0.17,2023-11-18T08:09:00Z,ISANTO121
0.17,2023-11-18T08:14:00Z,ISANTO121
0.17,2023-11-18T08:19:00Z,ISANTO121
0.17,2023-11-18T08:24:00Z,ISANTO121
0.17,2023-11-18T08:29:00Z,ISANTO121
0.17,2023-11-18T08:34:00Z,ISANTO121
0.17,2023-11-18T08:39:00Z,ISANTO121
0.17,2023-11-18T08:44:00Z,ISANTO121
0.17,2023-11-18T08:49:00Z,ISANTO121
0.17,2023-11-18T08:52:00Z,ISANTO121
0.17,2023-11-18T08:59:00Z,ISANTO121
0.17,2023-11-18T09:04:00Z,ISANTO121
0.17,2023-11-18T09:09:00Z,ISANTO121
0.17,2023-11-18T09:14:00Z,ISANTO121
0.17,2023-11-18T09:19:00Z,ISANTO121
0.17,2023-11-18T09:24:00Z,ISANTO121
0.17,2023-11-18T09:29:00Z,ISANTO121
0.17,2023-11-18T09:34:00Z,ISANTO121
0.17,2023-11-18T09:39:00Z,ISANTO121
0.17,2023-11-18T09:44:00Z,ISANTO121
0.17,2023-11-18T09:49:00Z,ISANTO121
0.17,2023-11-18T09:54:00Z,ISANTO121
0.17,2023-11-18T09:59:00Z,ISANTO121
0.17,2023-11-18T10:04:00Z,ISANTO121
0.17,2023-11-18T10:09:00Z,ISANTO121
0.17,2023-11-18T10:14:00Z,ISANTO121
0.17,2023-11-18T10:19:00Z,ISANTO121
0.17,2023-11-18T10:24:00Z,ISANTO121
0.17,2023-11-18T10:29:00Z,ISANTO121
0.17,2023-11-18T10:34:00Z,ISANTO121
0.17,2023-11-18T10:39:00Z,ISANTO121
0.17,2023-11-18T10:44:00Z,ISANTO121
0.17,2023-11-18T10:49:00Z,ISANTO121
0.17,2023-11-18T10:54:00Z,ISANTO121
0.17,2023-11-18T10:59:00Z,ISANTO121
0.17,2023-11-18T11:04:00Z,ISANTO121
0.17,2023-11-18T11:09:00Z,ISANTO121
0.21,2023-11-18T11:14:00Z,ISANTO121
0.28,2023-11-18T11:19:00Z,ISANTO121
0.29,2023-11-18T11:24:00Z,ISANTO121
0.3,2023-11-18T11:29:00Z,ISANTO121
0.31,2023-11-18T11:34:00Z,ISANTO121
0.36,2023-11-18T11:39:00Z,ISANTO121
0.37,2023-11-18T11:44:00Z,ISANTO121
0.37,2023-11-18T11:49:00Z,ISANTO121
0.37,2023-11-18T11:54:00Z,ISANTO121
0.37,2023-11-18T11:59:00Z,ISANTO121
0.37,2023-11-18T12:04:00Z,ISANTO121
0.38,2023-11-18T12:09:00Z,ISANTO121
0.41,2023-11-18T12:14:00Z,ISANTO121
0.41,2023-11-18T12:19:00Z,ISANTO121
0.41,2023-11-18T12:24:00Z,ISANTO121
0.41,2023-11-18T12:29:00Z,ISANTO121
0.41,2023-11-18T12:34:00Z,ISANTO121
0.41,2023-11-18T12:39:00Z,ISANTO121
0.41,2023-11-18T12:44:00Z,ISANTO121
0.41,2023-11-18T12:49:00Z,ISANTO121
0.41,2023-11-18T12:54:00Z,ISANTO121
0.41,2023-11-18T12:59:00Z,ISANTO121
0.41,2023-11-18T13:04:00Z,ISANTO121
0.41,2023-11-18T13:09:00Z,ISANTO121
0.41,2023-11-18T13:14:00Z,ISANTO121
0.45,2023-11-18T13:19:00Z,ISANTO121
0.45,2023-11-18T13:24:00Z,ISANTO121
0.45,2023-11-18T13:29:00Z,ISANTO121
0.45,2023-11-18T13:34:00Z,ISANTO121
0.45,2023-11-18T13:39:00Z,ISANTO121
0.45,2023-11-18T13:44:00Z,ISANTO121
0.45,2023-11-18T13:49:00Z,ISANTO121
0.45,2023-11-18T13:54:00Z,ISANTO121
0.45,2023-11-18T13:59:00Z,ISANTO121
0.45,2023-11-18T14:04:00Z,ISANTO121
0.45,2023-11-18T14:09:00Z,ISANTO121
0.45,2023-11-18T14:14:00Z,ISANTO121
0.45,2023-11-18T14:19:00Z,ISANTO121
0.45,2023-11-18T14:24:00Z,ISANTO121
0.45,2023-11-18T14:29:00Z,ISANTO121
0.45,2023-11-18T14:34:00Z,ISANTO121
0.45,2023-11-18T14:39:00Z,ISANTO121
0.45,2023-11-18T14:44:00Z,ISANTO121
0.45,2023-11-18T14:49:00Z,ISANTO121
0.45,2023-11-18T14:54:00Z,ISANTO121
0.45,2023-11-18T14:59:00Z,ISANTO121
0.45,2023-11-18T15:04:00Z,ISANTO121
0.45,2023-11-18T15:09:00Z,ISANTO121
0.45,2023-11-18T15:14:00Z,ISANTO121
0.47,2023-11-18T15:19:00Z,ISANTO121
0.47,2023-11-18T15:24:00Z,ISANTO121
0.47,2023-11-18T15:29:00Z,ISANTO121
0.47,2023-11-18T15:34:00Z,ISANTO121
0.47,2023-11-18T15:39:00Z,ISANTO121
0.47,2023-11-18T15:44:00Z,ISANTO121
0.47,2023-11-18T15:49:00Z,ISANTO121
0.47,2023-11-18T15:54:00Z,ISANTO121
0.47,2023-11-18T15:59:00Z,ISANTO121
0.47,2023-11-18T16:04:00Z,ISANTO121
0.47,2023-11-18T16:09:00Z,ISANTO121
0.52,2023-11-18T16:14:00Z,ISANTO121
0.52,2023-11-18T16:19:00Z,ISANTO121
0.52,2023-11-18T16:24:00Z,ISANTO121
0.55,2023-11-18T16:29:00Z,ISANTO121
0.59,2023-11-18T16:34:00Z,ISANTO121
0.59,2023-11-18T16:39:00Z,ISANTO121
0.59,2023-11-18T16:44:00Z,ISANTO121
0.59,2023-11-18T16:49:00Z,ISANTO121
0.59,2023-11-18T16:54:00Z,ISANTO121
0.59,2023-11-18T16:59:00Z,ISANTO121
0.59,2023-11-18T17:04:00Z,ISANTO121
0.59,2023-11-18T17:09:00Z,ISANTO121
0.59,2023-11-18T17:14:00Z,ISANTO121
0.59,2023-11-18T17:19:00Z,ISANTO121
0.6,2023-11-18T17:24:00Z,ISANTO121
0.64,2023-11-18T17:29:00Z,ISANTO121
0.65,2023-11-18T17:34:00Z,ISANTO121
0.66,2023-11-18T17:39:00Z,ISANTO121
0.66,2023-11-18T17:44:00Z,ISANTO121
0.93,2023-11-18T17:59:00Z,ISANTO121
1.21,2023-11-18T18:04:00Z,ISANTO121
1.22,2023-11-18T18:09:00Z,ISANTO121
1.22,2023-11-18T18:12:00Z,ISANTO121
1.42,2023-11-18T18:29:00Z,ISANTO121
1.48,2023-11-18T18:34:00Z,ISANTO121
1.48,2023-11-18T18:39:00Z,ISANTO121
1.48,2023-11-18T18:44:00Z,ISANTO121
1.55,2023-11-18T18:49:00Z,ISANTO121
1.61,2023-11-18T18:54:00Z,ISANTO121
1.73,2023-11-18T18:59:00Z,ISANTO121
1.99,2023-11-18T19:04:00Z,ISANTO121
2.13,2023-11-18T19:09:00Z,ISANTO121
2.29,2023-11-18T19:14:00Z,ISANTO121
2.69,2023-11-18T19:19:00Z,ISANTO121
2.87,2023-11-18T19:24:00Z,ISANTO121
2.9,2023-11-18T19:29:00Z,ISANTO121
3.11,2023-11-18T19:34:00Z,ISANTO121
3.41,2023-11-18T19:39:00Z,ISANTO121
3.62,2023-11-18T19:44:00Z,ISANTO121
3.71,2023-11-18T19:49:00Z,ISANTO121
3.75,2023-11-18T19:54:00Z,ISANTO121
3.79,2023-11-18T19:59:00Z,ISANTO121
3.82,2023-11-18T20:04:00Z,ISANTO121
4.14,2023-11-18T20:09:00Z,ISANTO121
4.55,2023-11-18T20:14:00Z,ISANTO121
4.98,2023-11-18T20:19:00Z,ISANTO121
5.25,2023-11-18T20:24:00Z,ISANTO121
5.55,2023-11-18T20:29:00Z,ISANTO121
5.84,2023-11-18T20:34:00Z,ISANTO121
6.21,2023-11-18T20:39:00Z,ISANTO121
6.37,2023-11-18T20:44:00Z,ISANTO121
6.5,2023-11-18T20:49:00Z,ISANTO121
6.57,2023-11-18T20:54:00Z,ISANTO121
6.62,2023-11-18T20:59:00Z,ISANTO121
6.7,2023-11-18T21:04:00Z,ISANTO121
6.73,2023-11-18T21:09:00Z,ISANTO121
6.73,2023-11-18T21:14:00Z,ISANTO121
6.73,2023-11-18T21:19:00Z,ISANTO121
6.73,2023-11-18T21:24:00Z,ISANTO121
6.73,2023-11-18T21:29:00Z,ISANTO121
6.74,2023-11-18T21:34:00Z,ISANTO121
6.77,2023-11-18T21:39:00Z,ISANTO121
6.77,2023-11-18T21:44:00Z,ISANTO121
6.77,2023-11-18T21:49:00Z,ISANTO121
6.78,2023-11-18T21:54:00Z,ISANTO121
7.09,2023-11-18T21:59:00Z,ISANTO121
7.39,2023-11-18T22:04:00Z,ISANTO121
7.58,2023-11-18T22:09:00Z,ISANTO121
7.83,2023-11-18T22:14:00Z,ISANTO121
7.95,2023-11-18T22:19:00Z,ISANTO121
7.96,2023-11-18T22:24:00Z,ISANTO121
7.97,2023-11-18T22:29:00Z,ISANTO121
7.97,2023-11-18T22:34:00Z,ISANTO121
8.01,2023-11-18T22:39:00Z,ISANTO121
8.07,2023-11-18T22:44:00Z,ISANTO121
8.36,2023-11-18T22:49:00Z,ISANTO121
8.69,2023-11-18T22:54:00Z,ISANTO121
8.91,2023-11-18T22:59:00Z,ISANTO121
9.06,2023-11-18T23:04:00Z,ISANTO121
9.15,2023-11-18T23:09:00Z,ISANTO121
9.17,2023-11-18T23:14:00Z,ISANTO121
9.19,2023-11-18T23:19:00Z,ISANTO121
9.21,2023-11-18T23:24:00Z,ISANTO121
9.23,2023-11-18T23:29:00Z,ISANTO121
9.23,2023-11-18T23:34:00Z,ISANTO121
9.26,2023-11-18T23:39:00Z,ISANTO121
9.29,2023-11-18T23:44:00Z,ISANTO121
9.3,2023-11-18T23:49:00Z,ISANTO121
9.31,2023-11-18T23:54:00Z,ISANTO121
9.34,2023-11-18T23:59:00Z,ISANTO121
9.37,2023-11-19T00:04:00Z,ISANTO121
9.4,2023-11-19T00:09:00Z,ISANTO121
9.41,2023-11-19T00:14:00Z,ISANTO121
9.43,2023-11-19T00:19:00Z,ISANTO121
9.45,2023-11-19T00:24:00Z,ISANTO121
9.45,2023-11-19T00:29:00Z,ISANTO121
9.5,2023-11-19T00:34:00Z,ISANTO121
9.53,2023-11-19T00:39:00Z,ISANTO121
9.58,2023-11-19T00:44:00Z,ISANTO121
9.59,2023-11-19T00:49:00Z,ISANTO121
9.6,2023-11-19T00:54:00Z,ISANTO121
9.61,2023-11-19T00:59:00Z,ISANTO121
9.61,2023-11-19T01:04:00Z,ISANTO121
9.61,2023-11-19T01:09:00Z,ISANTO121
9.61,2023-11-19T01:14:00Z,ISANTO121
9.62,2023-11-19T01:19:00Z,ISANTO121
9.63,2023-11-19T01:24:00Z,ISANTO121
9.63,2023-11-19T01:29:00Z,ISANTO121
9.64,2023-11-19T01:34:00Z,ISANTO121
9.65,2023-11-19T01:39:00Z,ISANTO121
9.67,2023-11-19T01:44:00Z,ISANTO121
9.67,2023-11-19T01:49:00Z,ISANTO121
9.69,2023-11-19T01:54:00Z,ISANTO121
9.71,2023-11-19T01:59:00Z,ISANTO121
9.71,2023-11-19T02:04:00Z,ISANTO121
9.73,2023-11-19T02:09:00Z,ISANTO121
9.74,2023-11-19T02:14:00Z,ISANTO121
9.75,2023-11-19T02:19:00Z,ISANTO121
9.76,2023-11-19T02:24:00Z,ISANTO121
9.77,2023-11-19T02:29:00Z,ISANTO121
9.77,2023-11-19T02:34:00Z,ISANTO121
9.77,2023-11-19T02:39:00Z,ISANTO121
9.77,2023-11-19T02:44:00Z,ISANTO121
9.77,2023-11-19T02:49:00Z,ISANTO121
9.77,2023-11-19T02:54:00Z,ISANTO121
9.77,2023-11-19T02:59:00Z,ISANTO121
9.77,2023-11-19T03:04:00Z,ISANTO121
9.77,2023-11-19T03:09:00Z,ISANTO121
9.77,2023-11-19T03:14:00Z,ISANTO121
9.77,2023-11-19T03:19:00Z,ISANTO121
9.77,2023-11-19T03:24:00Z,ISANTO121
9.77,2023-11-19T03:29:00Z,ISANTO121
9.77,2023-11-19T03:34:00Z,ISANTO121
9.77,2023-11-19T03:39:00Z,ISANTO121
9.77,2023-11-19T03:44:00Z,ISANTO121
9.77,2023-11-19T03:49:00Z,ISANTO121
9.77,2023-11-19T03:54:00Z,ISANTO121
9.77,2023-11-19T03:59:00Z,ISANTO121
0,2023-11-18T04:04:00Z,ISANTO159
0,2023-11-18T04:09:00Z,ISANTO159
0,2023-11-18T04:14:00Z,ISANTO159
0,2023-11-18T04:19:00Z,ISANTO159
0,2023-11-18T04:24:00Z,ISANTO159
0,2023-11-18T04:29:00Z,ISANTO159
0.04,2023-11-18T04:34:00Z,ISANTO159
0.06,2023-11-18T04:39:00Z,ISANTO159
0.06,2023-11-18T04:44:00Z,ISANTO159
0.06,2023-11-18T04:49:00Z,ISANTO159
0.11,2023-11-18T04:54:00Z,ISANTO159
0.12,2023-11-18T04:59:00Z,ISANTO159
0.12,2023-11-18T05:04:00Z,ISANTO159
0.15,2023-11-18T05:09:00Z,ISANTO159
0.15,2023-11-18T05:14:00Z,ISANTO159
0.15,2023-11-18T05:19:00Z,ISANTO159
0.15,2023-11-18T05:24:00Z,ISANTO159
0.15,2023-11-18T05:29:00Z,ISANTO159
0.15,2023-11-18T05:34:00Z,ISANTO159
0.15,2023-11-18T05:39:00Z,ISANTO159
0.15,2023-11-18T05:44:00Z,ISANTO159
0.15,2023-11-18T05:49:00Z,ISANTO159
0.17,2023-11-18T05:54:00Z,ISANTO159
0.28,2023-11-18T05:59:00Z,ISANTO159
0.28,2023-11-18T06:04:00Z,ISANTO159
0.28,2023-11-18T06:09:00Z,ISANTO159
0.28,2023-11-18T06:14:00Z,ISANTO159
0.28,2023-11-18T06:19:00Z,ISANTO159
0.31,2023-11-18T06:24:00Z,ISANTO159
0.33,2023-11-18T06:29:00Z,ISANTO159
0.44,2023-11-18T06:34:00Z,ISANTO159
0.48,2023-11-18T06:39:00Z,ISANTO159
0.48,2023-11-18T06:44:00Z,ISANTO159
0.48,2023-11-18T06:49:00Z,ISANTO159
0.48,2023-11-18T06:54:00Z,ISANTO159
0.48,2023-11-18T06:59:00Z,ISANTO159
0.48,2023-11-18T07:04:00Z,ISANTO159
0.48,2023-11-18T07:09:00Z,ISANTO159
0.48,2023-11-18T07:14:00Z,ISANTO159
0.48,2023-11-18T07:19:00Z,ISANTO159
0.48,2023-11-18T07:24:00Z,ISANTO159
0.48,2023-11-18T07:29:00Z,ISANTO159
0.48,2023-11-18T07:34:00Z,ISANTO159
0.48,2023-11-18T07:39:00Z,ISANTO159
0.48,2023-11-18T07:44:00Z,ISANTO159
0.48,2023-11-18T07:49:00Z,ISANTO159
0.48,2023-11-18T07:54:00Z,ISANTO159
0.48,2023-11-18T07:59:00Z,ISANTO159
0.48,2023-11-18T08:04:00Z,ISANTO159
0.48,2023-11-18T08:09:00Z,ISANTO159
0.48,2023-11-18T08:14:00Z,ISANTO159
0.48,2023-11-18T08:19:00Z,ISANTO159
0.48,2023-11-18T08:24:00Z,ISANTO159
0.48,2023-11-18T08:29:00Z,ISANTO159
0.48,2023-11-18T08:34:00Z,ISANTO159
0.48,2023-11-18T08:39:00Z,ISANTO159
0.48,2023-11-18T08:44:00Z,ISANTO159
0.48,2023-11-18T08:49:00Z,ISANTO159
0.48,2023-11-18T08:54:00Z,ISANTO159
0.48,2023-11-18T08:59:00Z,ISANTO159
0.48,2023-11-18T09:04:00Z,ISANTO159
0.48,2023-11-18T09:09:00Z,ISANTO159
0.48,2023-11-18T09:14:00Z,ISANTO159
0.48,2023-11-18T09:19:00Z,ISANTO159
0.48,2023-11-18T09:24:00Z,ISANTO159
0.48,2023-11-18T09:29:00Z,ISANTO159
0.48,2023-11-18T09:34:00Z,ISANTO159
0.48,2023-11-18T09:39:00Z,ISANTO159
0.48,2023-11-18T09:44:00Z,ISANTO159
0.48,2023-11-18T09:49:00Z,ISANTO159
0.48,2023-11-18T09:54:00Z,ISANTO159
0.48,2023-11-18T09:59:00Z,ISANTO159
0.48,2023-11-18T10:04:00Z,ISANTO159
0.48,2023-11-18T10:09:00Z,ISANTO159
0.48,2023-11-18T10:14:00Z,ISANTO159
0.48,2023-11-18T10:19:00Z,ISANTO159
0.48,2023-11-18T10:24:00Z,ISANTO159
0.48,2023-11-18T10:29:00Z,ISANTO159
0.48,2023-11-18T10:34:00Z,ISANTO159
0.48,2023-11-18T10:39:00Z,ISANTO159
0.48,2023-11-18T10:44:00Z,ISANTO159
0.48,2023-11-18T10:49:00Z,ISANTO159
0.48,2023-11-18T10:54:00Z,ISANTO159
0.48,2023-11-18T10:59:00Z,ISANTO159
0.53,2023-11-18T11:04:00Z,ISANTO159
0.55,2023-11-18T11:09:00Z,ISANTO159
0.56,2023-11-18T11:14:00Z,ISANTO159
0.58,2023-11-18T11:19:00Z,ISANTO159
0.61,2023-11-18T11:24:00Z,ISANTO159
0.69,2023-11-18T11:29:00Z,ISANTO159
0.78,2023-11-18T11:34:00Z,ISANTO159
0.85,2023-11-18T11:39:00Z,ISANTO159
0.88,2023-11-18T11:44:00Z,ISANTO159
0.89,2023-11-18T11:49:00Z,ISANTO159
0.92,2023-11-18T11:54:00Z,ISANTO159
0.92,2023-11-18T11:59:00Z,ISANTO159
0.92,2023-11-18T12:04:00Z,ISANTO159
0.92,2023-11-18T12:09:00Z,ISANTO159
0.92,2023-11-18T12:14:00Z,ISANTO159
0.92,2023-11-18T12:19:00Z,ISANTO159
0.92,2023-11-18T12:24:00Z,ISANTO159
0.92,2023-11-18T12:29:00Z,ISANTO159
0.92,2023-11-18T12:34:00Z,ISANTO159
0.92,2023-11-18T12:39:00Z,ISANTO159
0.92,2023-11-18T12:44:00Z,ISANTO159
0.92,2023-11-18T12:49:00Z,ISANTO159
0.92,2023-11-18T12:54:00Z,ISANTO159
0.92,2023-11-18T12:59:00Z,ISANTO159
0.92,2023-11-18T13:04:00Z,ISANTO159
0.92,2023-11-18T13:09:00Z,ISANTO159
0.92,2023-11-18T13:14:00Z,ISANTO159
0.92,2023-11-18T13:19:00Z,ISANTO159
0.92,2023-11-18T13:24:00Z,ISANTO159
0.92,2023-11-18T13:29:00Z,ISANTO159
0.92,2023-11-18T13:34:00Z,ISANTO159
0.92,2023-11-18T13:39:00Z,ISANTO159
0.92,2023-11-18T13:44:00Z,ISANTO159
0.92,2023-11-18T13:49:00Z,ISANTO159
0.92,2023-11-18T13:54:00Z,ISANTO159
0.92,2023-11-18T13:59:00Z,ISANTO159
0.92,2023-11-18T14:04:00Z,ISANTO159
0.92,2023-11-18T14:09:00Z,ISANTO159
0.92,2023-11-18T14:14:00Z,ISANTO159
0.92,2023-11-18T14:19:00Z,ISANTO159
0.92,2023-11-18T14:24:00Z,ISANTO159
0.92,2023-11-18T14:29:00Z,ISANTO159
0.92,2023-11-18T14:34:00Z,ISANTO159
0.92,2023-11-18T14:39:00Z,ISANTO159
0.92,2023-11-18T14:44:00Z,ISANTO159
0.92,2023-11-18T14:49:00Z,ISANTO159
0.92,2023-11-18T14:54:00Z,ISANTO159
0.92,2023-11-18T14:59:00Z,ISANTO159
0.92,2023-11-18T15:04:00Z,ISANTO159
0.92,2023-11-18T15:09:00Z,ISANTO159
0.92,2023-11-18T15:14:00Z,ISANTO159
0.94,2023-11-18T15:19:00Z,ISANTO159
0.97,2023-11-18T15:24:00Z,ISANTO159
0.97,2023-11-18T15:29:00Z,ISANTO159
0.97,2023-11-18T15:34:00Z,ISANTO159
0.97,2023-11-18T15:39:00Z,ISANTO159
0.97,2023-11-18T15:44:00Z,ISANTO159
0.97,2023-11-18T15:49:00Z,ISANTO159
0.97,2023-11-18T15:54:00Z,ISANTO159
0.97,2023-11-18T15:59:00Z,ISANTO159
0.97,2023-11-18T16:04:00Z,ISANTO159
0.97,2023-11-18T16:09:00Z,ISANTO159
0.97,2023-11-18T16:14:00Z,ISANTO159
0.97,2023-11-18T16:19:00Z,ISANTO159
0.97,2023-11-18T16:24:00Z,ISANTO159
1,2023-11-18T16:29:00Z,ISANTO159
1.03,2023-11-18T16:34:00Z,ISANTO159
1.03,2023-11-18T16:39:00Z,ISANTO159
1.03,2023-11-18T16:44:00Z,ISANTO159
1.03,2023-11-18T16:49:00Z,ISANTO159
1.03,2023-11-18T16:54:00Z,ISANTO159
1.03,2023-11-18T16:59:00Z,ISANTO159
1.03,2023-11-18T17:04:00Z,ISANTO159
1.03,2023-11-18T17:09:00Z,ISANTO159
1.07,2023-11-18T17:14:00Z,ISANTO159
1.08,2023-11-18T17:15:00Z,ISANTO159
1.19,2023-11-18T17:34:00Z,ISANTO159
1.19,2023-11-18T17:39:00Z,ISANTO159
1.21,2023-11-18T17:44:00Z,ISANTO159
1.22,2023-11-18T17:49:00Z,ISANTO159
1.38,2023-11-18T17:54:00Z,ISANTO159
1.74,2023-11-18T17:59:00Z,ISANTO159
2.04,2023-11-18T18:04:00Z,ISANTO159
2.04,2023-11-18T18:09:00Z,ISANTO159
2.04,2023-11-18T18:12:00Z,ISANTO159
2.04,2023-11-18T18:29:00Z,ISANTO159
2.12,2023-11-18T18:34:00Z,ISANTO159
2.14,2023-11-18T18:39:00Z,ISANTO159
2.15,2023-11-18T18:44:00Z,ISANTO159
2.28,2023-11-18T18:49:00Z,ISANTO159
2.42,2023-11-18T18:54:00Z,ISANTO159
2.55,2023-11-18T18:59:00Z,ISANTO159
2.89,2023-11-18T19:04:00Z,ISANTO159
3.1,2023-11-18T19:09:00Z,ISANTO159
3.27,2023-11-18T19:14:00Z,ISANTO159
3.54,2023-11-18T19:19:00Z,ISANTO159
4,2023-11-18T19:24:00Z,ISANTO159
4.37,2023-11-18T19:29:00Z,ISANTO159
4.81,2023-11-18T19:34:00Z,ISANTO159
5.21,2023-11-18T19:39:00Z,ISANTO159
5.76,2023-11-18T19:44:00Z,ISANTO159
6.28,2023-11-18T19:49:00Z,ISANTO159
6.59,2023-11-18T19:54:00Z,ISANTO159
6.88,2023-11-18T19:59:00Z,ISANTO159
7.18,2023-11-18T20:04:00Z,ISANTO159
7.62,2023-11-18T20:09:00Z,ISANTO159
7.92,2023-11-18T20:14:00Z,ISANTO159
8.26,2023-11-18T20:19:00Z,ISANTO159
8.53,2023-11-18T20:24:00Z,ISANTO159
8.7,2023-11-18T20:29:00Z,ISANTO159
9.07,2023-11-18T20:34:00Z,ISANTO159
9.3,2023-11-18T20:39:00Z,ISANTO159
9.43,2023-11-18T20:44:00Z,ISANTO159
9.63,2023-11-18T20:49:00Z,ISANTO159
10,2023-11-18T20:54:00Z,ISANTO159
10.18,2023-11-18T20:59:00Z,ISANTO159
10.36,2023-11-18T21:04:00Z,ISANTO159
10.36,2023-11-18T21:05:00Z,ISANTO159
10.47,2023-11-18T21:19:00Z,ISANTO159
10.47,2023-11-18T21:24:00Z,ISANTO159
10.47,2023-11-18T21:29:00Z,ISANTO159
10.48,2023-11-18T21:34:00Z,ISANTO159
10.61,2023-11-18T21:39:00Z,ISANTO159
10.67,2023-11-18T21:44:00Z,ISANTO159
10.81,2023-11-18T21:49:00Z,ISANTO159
11.32,2023-11-18T21:54:00Z,ISANTO159
11.87,2023-11-18T21:59:00Z,ISANTO159
12.61,2023-11-18T22:04:00Z,ISANTO159
12.88,2023-11-18T22:09:00Z,ISANTO159
13.22,2023-11-18T22:14:00Z,ISANTO159
13.27,2023-11-18T22:19:00Z,ISANTO159
13.33,2023-11-18T22:24:00Z,ISANTO159
13.38,2023-11-18T22:29:00Z,ISANTO159
13.51,2023-11-18T22:34:00Z,ISANTO159
13.57,2023-11-18T22:39:00Z,ISANTO159
13.7,2023-11-18T22:44:00Z,ISANTO159
14.07,2023-11-18T22:49:00Z,ISANTO159
14.47,2023-11-18T22:54:00Z,ISANTO159
14.88,2023-11-18T22:59:00Z,ISANTO159
15.14,2023-11-18T23:04:00Z,ISANTO159
15.24,2023-11-18T23:09:00Z,ISANTO159
15.29,2023-11-18T23:14:00Z,ISANTO159
15.33,2023-11-18T23:19:00Z,ISANTO159
15.37,2023-11-18T23:24:00Z,ISANTO159
15.41,2023-11-18T23:29:00Z,ISANTO159
15.44,2023-11-18T23:34:00Z,ISANTO159
15.46,2023-11-18T23:39:00Z,ISANTO159
15.48,2023-11-18T23:44:00Z,ISANTO159
15.49,2023-11-18T23:49:00Z,ISANTO159
15.52,2023-11-18T23:54:00Z,ISANTO159
15.55,2023-11-18T23:59:00Z,ISANTO159
